"alternative.id","review_issue_id","nbr_comments","nbr_comments_nobot"
"10.21105/joss.05671","5671",78,49
"10.21105/joss.05593","5593",47,25
"10.21105/joss.05335","5335",64,41
"10.21105/joss.05373","5373",85,61
"10.21105/joss.05476","5476",69,45
"10.21105/joss.05510","5510",88,58
"10.21105/joss.05842","5842",69,42
"10.21105/joss.05255","5255",62,37
"10.21105/joss.04890","4890",88,56
"10.21105/joss.05226","5226",59,37
"10.21105/joss.04898","4898",84,53
"10.21105/joss.04955","4955",65,39
"10.21105/joss.05408","5408",58,35
"10.21105/joss.05443","5443",55,35
"10.21105/joss.00011","11",36,32
"10.21105/joss.00548","548",40,25
"10.21105/joss.04012","4012",61,36
"10.21105/joss.04056","4056",88,59
"10.21105/joss.04052","4052",152,117
"10.21105/joss.05885","5885",30,12
"10.21105/joss.03743","3743",115,81
"10.21105/joss.03920","3920",78,55
"10.21105/joss.04206","4206",80,46
"10.21105/joss.04433","4433",45,30
"10.21105/joss.04589","4589",53,33
"10.21105/joss.04211","4211",79,59
"10.21105/joss.04989","4989",162,126
"10.21105/joss.04364","4364",49,31
"10.21105/joss.04882","4882",68,50
"10.21105/joss.04807","4807",65,41
"10.21105/joss.04492","4492",66,45
"10.21105/joss.04741","4741",62,39
"10.21105/joss.05116","5116",85,56
"10.21105/joss.04755","4755",88,60
"10.21105/joss.04560","4560",70,47
"10.21105/joss.04871","4871",62,40
"10.21105/joss.05259","5259",73,42
"10.21105/joss.04237","4237",83,51
"10.21105/joss.04360","4360",36,20
"10.21105/joss.04327","4327",71,51
"10.21105/joss.04417","4417",45,26
"10.21105/joss.04418","4418",71,48
"10.21105/joss.04443","4443",74,51
"10.21105/joss.03444","3444",82,57
"10.21105/joss.03671","3671",63,42
"10.21105/joss.03496","3496",120,83
"10.21105/joss.03124","3124",76,57
"10.21105/joss.03125","3125",72,48
"10.21105/joss.05881","5881",106,66
"10.21105/joss.05025","5025",107,82
"10.21105/joss.06322","6322",83,59
"10.21105/joss.02675","2675",82,53
"10.21105/joss.01313","1313",40,23
"10.21105/joss.02624","2624",51,29
"10.21105/joss.05198","5198",39,21
"10.21105/joss.06467","6467",86,60
"10.21105/joss.04439","4439",94,58
"10.21105/joss.01071","1071",48,31
"10.21105/joss.06634","6634",86,53
"10.21105/joss.04693","4693",85,58
"10.21105/joss.06203","6203",56,30
"10.21105/joss.03864","3864",75,46
"10.21105/joss.01911","1911",41,23
"10.21105/joss.01119","1119",72,46
"10.21105/joss.02484","2484",117,87
"10.21105/joss.01700","1700",67,34
"10.21105/joss.02122","2122",51,37
"10.21105/joss.00876","876",58,47
"10.21105/joss.06336","6336",67,44
"10.21105/joss.02095","2095",102,81
"10.21105/joss.02102","2102",44,29
"10.21105/joss.05974","5974",68,41
"10.21105/joss.02968","2968",51,30
"10.21105/joss.06244","6244",61,40
"10.21105/joss.01768","1768",60,38
"10.21105/joss.06451","6451",73,49
"10.21105/joss.06448","6448",60,35
"10.21105/joss.00781","781",51,34
"10.21105/joss.06027","6027",70,46
"10.21105/joss.02721","2721",76,52
"10.21105/joss.02538","2538",96,61
"10.21105/joss.00651","651",28,20
"10.21105/joss.06154","6154",53,33
"10.21105/joss.05711","5711",82,51
"10.21105/joss.03311","3311",121,85
"10.21105/joss.00267","267",23,21
"10.21105/joss.06270","6270",90,54
"10.21105/joss.02185","2185",76,60
"10.21105/joss.06277","6277",60,35
"10.21105/joss.06189","6189",64,40
"10.21105/joss.04771","4771",88,61
"10.21105/joss.02765","2765",93,62
"10.21105/joss.01256","1256",72,44
"10.21105/joss.03159","3159",57,35
"10.21105/joss.00457","457",48,33
"10.21105/joss.06241","6241",115,80
"10.21105/joss.00497","497",40,33
"10.21105/joss.05115","5115",63,41
"10.21105/joss.02869","2869",154,100
"10.21105/joss.01043","1043",134,81
"10.21105/joss.05497","5497",88,66
"10.21105/joss.01931","1931",44,27
"10.21105/joss.03073","3073",29,15
"10.21105/joss.02004","2004",67,51
"10.21105/joss.01317","1317",74,47
"10.21105/joss.02104","2104",41,28
"10.21105/joss.00293","293",18,15
"10.21105/joss.00431","431",13,11
"10.21105/joss.06096","6096",49,29
"10.21105/joss.02564","2564",70,46
"10.21105/joss.05319","5319",50,26
"10.21105/joss.03041","3041",85,58
"10.21105/joss.00401","401",15,13
"10.21105/joss.03676","3676",73,51
"10.21105/joss.03622","3622",66,43
"10.21105/joss.01884","1884",48,26
"10.21105/joss.05563","5563",87,58
"10.21105/joss.05618","5618",109,83
"10.21105/joss.00171","171",12,9
"10.21105/joss.01820","1820",95,49
"10.21105/joss.00707","707",47,35
"10.21105/joss.02945","2945",120,72
"10.21105/joss.05495","5495",67,39
"10.21105/joss.03781","3781",54,32
"10.21105/joss.03482","3482",83,54
"10.21105/joss.04135","4135",73,46
"10.21105/joss.01272","1272",63,37
"10.21105/joss.01539","1539",68,35
"10.21105/joss.00417","417",12,10
"10.21105/joss.00384","384",24,21
"10.21105/joss.00054","54",12,12
"10.21105/joss.05380","5380",71,47
"10.21105/joss.03544","3544",54,23
"10.21105/joss.04588","4588",56,36
"10.21105/joss.04471","4471",52,28
"10.21105/joss.05450","5450",62,41
"10.21105/joss.02272","2272",71,45
"10.21105/joss.05136","5136",65,47
"10.21105/joss.00448","448",42,37
"10.21105/joss.01821","1821",72,45
"10.21105/joss.01081","1081",78,42
"10.21105/joss.05087","5087",58,35
"10.21105/joss.04958","4958",76,50
"10.21105/joss.03827","3827",42,23
"10.21105/joss.02576","2576",51,35
"10.21105/joss.06388","6388",83,48
"10.21105/joss.05517","5517",58,36
"10.21105/joss.05305","5305",92,57
"10.21105/joss.06097","6097",73,45
"10.21105/joss.01943","1943",52,36
"10.21105/joss.05603","5603",55,33
"10.21105/joss.01663","1663",71,54
"10.21105/joss.06017","6017",113,84
"10.21105/joss.02347","2347",63,41
"10.21105/joss.00661","661",32,19
"10.21105/joss.05266","5266",83,63
"10.21105/joss.01399","1399",40,23
"10.21105/joss.04362","4362",91,63
"10.21105/joss.06504","6504",47,32
"10.21105/joss.01732","1732",90,58
"10.21105/joss.04815","4815",95,69
"10.21105/joss.00357","357",24,22
"10.21105/joss.02410","2410",80,57
"10.21105/joss.06492","6492",85,63
"10.21105/joss.04277","4277",132,105
"10.21105/joss.02704","2704",87,64
"10.21105/joss.01731","1731",107,54
"10.21105/joss.00937","937",33,22
"10.21105/joss.05220","5220",78,49
"10.21105/joss.06720","6720",71,50
"10.21105/joss.02363","2363",112,87
"10.21105/joss.02965","2965",70,45
"10.21105/joss.00565","565",43,28
"10.21105/joss.03236","3236",63,40
"10.21105/joss.01798","1798",85,45
"10.21105/joss.06830","6830",82,52
"10.21105/joss.06016","6016",121,90
"10.21105/joss.03727","3727",139,100
"10.21105/joss.02289","2289",65,46
"10.21105/joss.00905","905",34,21
"10.21105/joss.01485","1485",120,55
"10.21105/joss.03419","3419",87,54
"10.21105/joss.01773","1773",50,25
"10.21105/joss.00613","613",25,15
"10.21105/joss.00659","659",26,21
"10.21105/joss.03702","3702",61,34
"10.21105/joss.04912","4912",79,59
"10.21105/joss.04366","4366",104,80
"10.21105/joss.03844","3844",54,30
"10.21105/joss.00860","860",43,26
"10.21105/joss.00433","433",37,32
"10.21105/joss.01606","1606",44,22
"10.21105/joss.02607","2607",34,18
"10.21105/joss.00082","82",41,41
"10.21105/joss.00990","990",81,50
"10.21105/joss.00753","753",33,24
"10.21105/joss.03097","3097",59,35
"10.21105/joss.00027","27",17,17
"10.21105/joss.03349","3349",89,64
"10.21105/joss.01825","1825",82,51
"10.21105/joss.00745","745",33,24
"10.21105/joss.01035","1035",20,8
"10.21105/joss.04414","4414",84,55
"10.21105/joss.06143","6143",62,42
"10.21105/joss.04901","4901",53,34
"10.21105/joss.01008","1008",34,21
"10.21105/joss.01023","1023",66,38
"10.21105/joss.01566","1566",80,45
"10.21105/joss.00765","765",17,12
"10.21105/joss.04574","4574",84,59
"10.21105/joss.03294","3294",71,35
"10.21105/joss.00974","974",39,27
"10.21105/joss.01247","1247",36,21
"10.21105/joss.02259","2259",51,29
"10.21105/joss.00464","464",35,28
"10.21105/joss.02696","2696",66,46
"10.21105/joss.01572","1572",35,23
"10.21105/joss.04567","4567",117,82
"10.21105/joss.01285","1285",54,30
"10.21105/joss.01627","1627",16,6
"10.21105/joss.02352","2352",193,121
"10.21105/joss.01450","1450",83,48
"10.21105/joss.00717","717",56,46
"10.21105/joss.02305","2305",53,33
"10.21105/joss.04774","4774",43,22
"10.21105/joss.01237","1237",92,62
"10.21105/joss.03331","3331",130,98
"10.21105/joss.02505","2505",58,35
"10.21105/joss.00897","897",34,24
"10.21105/joss.02598","2598",77,55
"10.21105/joss.03447","3447",51,32
"10.21105/joss.03651","3651",47,28
"10.21105/joss.00361","361",27,22
"10.21105/joss.02916","2916",37,19
"10.21105/joss.03723","3723",83,44
"10.21105/joss.01306","1306",66,41
"10.21105/joss.00137","137",12,8
"10.21105/joss.06158","6158",47,31
"10.21105/joss.00040","40",23,23
"10.21105/joss.02043","2043",78,52
"10.21105/joss.00306","306",27,23
"10.21105/joss.02498","2498",85,67
"10.21105/joss.03435","3435",78,40
"10.21105/joss.01469","1469",59,39
"10.21105/joss.03557","3557",41,21
"10.21105/joss.03842","3842",120,78
"10.21105/joss.01505","1505",66,40
"10.21105/joss.03398","3398",73,47
"10.21105/joss.00232","232",11,9
"10.21105/joss.01777","1777",77,45
"10.21105/joss.00202","202",13,11
"10.21105/joss.02827","2827",46,33
"10.21105/joss.01578","1578",75,49
"10.21105/joss.00075","75",5,5
"10.21105/joss.03556","3556",74,50
"10.21105/joss.03460","3460",38,22
"10.21105/joss.01349","1349",112,68
"10.21105/joss.01363","1363",89,42
"10.21105/joss.00523","523",35,27
"10.21105/joss.05083","5083",56,36
"10.21105/joss.05206","5206",51,34
"10.21105/joss.05363","5363",41,23
"10.21105/joss.05403","5403",85,51
"10.21105/joss.05015","5015",69,47
"10.21105/joss.04977","4977",79,52
"10.21105/joss.06031","6031",69,40
"10.21105/joss.04061","4061",60,39
"10.21105/joss.04100","4100",98,64
"10.21105/joss.03632","3632",99,71
"10.21105/joss.03849","3849",107,60
"10.21105/joss.03852","3852",107,73
"10.21105/joss.03957","3957",61,34
"10.21105/joss.03896","3896",144,104
"10.21105/joss.05778","5778",47,28
"10.21105/joss.05621","5621",78,52
"10.21105/joss.05444","5444",62,44
"10.21105/joss.05564","5564",63,38
"10.21105/joss.05612","5612",81,53
"10.21105/joss.05573","5573",39,25
"10.21105/joss.05763","5763",53,30
"10.21105/joss.04773","4773",72,43
"10.21105/joss.04556","4556",118,86
"10.21105/joss.05345","5345",114,84
"10.21105/joss.05161","5161",83,53
"10.21105/joss.05670","5670",71,43
"10.21105/joss.05586","5586",43,24
"10.21105/joss.05654","5654",70,45
"10.21105/joss.05410","5410",46,24
"10.21105/joss.05418","5418",40,21
"10.21105/joss.05422","5422",72,50
"10.21105/joss.04894","4894",69,45
"10.21105/joss.05017","5017",99,74
"10.21105/joss.04516","4516",55,37
"10.21105/joss.04562","4562",54,34
"10.21105/joss.04607","4607",68,43
"10.21105/joss.04943","4943",59,36
"10.21105/joss.04822","4822",61,37
"10.21105/joss.04337","4337",43,26
"10.21105/joss.04343","4343",50,27
"10.21105/joss.04212","4212",74,52
"10.21105/joss.04354","4354",89,63
"10.21105/joss.05581","5581",56,39
"10.21105/joss.05142","5142",126,87
"10.21105/joss.05183","5183",50,31
"10.21105/joss.05402","5402",63,45
"10.21105/joss.05728","5728",44,27
"10.21105/joss.05989","5989",74,45
"10.21105/joss.02340","2340",82,52
"10.21105/joss.04851","4851",56,34
"10.21105/joss.04852","4852",77,49
"10.21105/joss.04569","4569",97,69
"10.21105/joss.04763","4763",104,75
"10.21105/joss.04140","4140",78,41
"10.21105/joss.04480","4480",80,60
"10.21105/joss.04566","4566",57,37
"10.21105/joss.04628","4628",75,45
"10.21105/joss.04738","4738",57,32
"10.21105/joss.04236","4236",50,34
"10.21105/joss.04075","4075",96,59
"10.21105/joss.04377","4377",92,60
"10.21105/joss.05791","5791",76,53
"10.21105/joss.00981","981",48,35
"10.21105/joss.06317","6317",49,30
"10.21105/joss.05925","5925",99,62
"10.21105/joss.03127","3127",45,27
"10.21105/joss.03465","3465",129,101
"10.21105/joss.00207","207",21,18
"10.21105/joss.02964","2964",63,39
"10.21105/joss.01076","1076",51,34
"10.21105/joss.01488","1488",38,22
"10.21105/joss.02107","2107",69,46
"10.21105/joss.02171","2171",132,87
"10.21105/joss.00209","209",15,13
"10.21105/joss.00826","826",36,29
"10.21105/joss.01286","1286",70,42
"10.21105/joss.00581","581",23,18
"10.21105/joss.06711","6711",42,24
"10.21105/joss.03224","3224",52,33
"10.21105/joss.02556","2556",55,36
"10.21105/joss.02293","2293",93,62
"10.21105/joss.01628","1628",54,32
"10.21105/joss.02606","2606",61,42
"10.21105/joss.05148","5148",68,41
"10.21105/joss.02497","2497",135,104
"10.21105/joss.02863","2863",154,109
"10.21105/joss.04448","4448",57,33
"10.21105/joss.01486","1486",78,42
"10.21105/joss.01083","1083",75,54
"10.21105/joss.02177","2177",90,71
"10.21105/joss.02801","2801",39,20
"10.21105/joss.00550","550",9,4
"10.21105/joss.06574","6574",77,49
"10.21105/joss.02673","2673",87,60
"10.21105/joss.04460","4460",84,54
"10.21105/joss.04432","4432",49,31
"10.21105/joss.01824","1824",69,43
"10.21105/joss.03500","3500",41,23
"10.21105/joss.06202","6202",99,69
"10.21105/joss.06424","6424",61,39
"10.21105/joss.00924","924",43,32
"10.21105/joss.01683","1683",68,42
"10.21105/joss.00371","371",16,14
"10.21105/joss.01629","1629",55,32
"10.21105/joss.02693","2693",89,62
"10.21105/joss.02473","2473",72,52
"10.21105/joss.02183","2183",52,37
"10.21105/joss.00430","430",20,17
"10.21105/joss.00674","674",23,18
"10.21105/joss.01555","1555",70,52
"10.21105/joss.06236","6236",65,43
"10.21105/joss.06358","6358",96,72
"10.21105/joss.00855","855",63,43
"10.21105/joss.01239","1239",64,37
"10.21105/joss.02831","2831",118,81
"10.21105/joss.01255","1255",50,32
"10.21105/joss.01072","1072",39,22
"10.21105/joss.01087","1087",88,52
"10.21105/joss.00639","639",52,41
"10.21105/joss.01983","1983",45,27
"10.21105/joss.02878","2878",60,44
"10.21105/joss.04808","4808",82,55
"10.21105/joss.02654","2654",34,20
"10.21105/joss.00764","764",58,42
"10.21105/joss.04383","4383",49,31
"10.21105/joss.03541","3541",90,64
"10.21105/joss.02826","2826",68,42
"10.21105/joss.00411","411",5,3
"10.21105/joss.05737","5737",61,39
"10.21105/joss.05118","5118",108,72
"10.21105/joss.03237","3237",64,35
"10.21105/joss.05415","5415",54,36
"10.21105/joss.01316","1316",31,16
"10.21105/joss.02763","2763",68,40
"10.21105/joss.01173","1173",109,74
"10.21105/joss.03389","3389",88,50
"10.21105/joss.01435","1435",95,65
"10.21105/joss.03783","3783",60,35
"10.21105/joss.02291","2291",120,91
"10.21105/joss.02026","2026",41,26
"10.21105/joss.00256","256",12,10
"10.21105/joss.00412","412",14,11
"10.21105/joss.05819","5819",79,51
"10.21105/joss.05566","5566",102,77
"10.21105/joss.00038","38",35,33
"10.21105/joss.02744","2744",67,50
"10.21105/joss.01018","1018",44,24
"10.21105/joss.02400","2400",57,43
"10.21105/joss.02044","2044",78,56
"10.21105/joss.03296","3296",87,61
"10.21105/joss.01130","1130",36,20
"10.21105/joss.00670","670",28,21
"10.21105/joss.01172","1172",67,39
"10.21105/joss.00458","458",69,56
"10.21105/joss.06210","6210",60,34
"10.21105/joss.05883","5883",60,37
"10.21105/joss.05278","5278",53,31
"10.21105/joss.01065","1065",78,46
"10.21105/joss.00296","296",9,7
"10.21105/joss.00598","598",39,30
"10.21105/joss.02173","2173",42,28
"10.21105/joss.04654","4654",50,30
"10.21105/joss.04650","4650",61,37
"10.21105/joss.05388","5388",92,69
"10.21105/joss.00146","146",40,37
"10.21105/joss.03418","3418",81,63
"10.21105/joss.01761","1761",49,29
"10.21105/joss.01124","1124",50,31
"10.21105/joss.03330","3330",180,127
"10.21105/joss.03347","3347",70,42
"10.21105/joss.02690","2690",70,42
"10.21105/joss.03948","3948",58,37
"10.21105/joss.02028","2028",27,15
"10.21105/joss.01609","1609",87,61
"10.21105/joss.02766","2766",107,75
"10.21105/joss.01462","1462",69,34
"10.21105/joss.02362","2362",84,68
"10.21105/joss.02101","2101",94,80
"10.21105/joss.01002","1002",44,27
"10.21105/joss.00558","558",46,35
"10.21105/joss.02678","2678",51,31
"10.21105/joss.01047","1047",151,118
"10.21105/joss.03153","3153",46,28
"10.21105/joss.02581","2581",38,22
"10.21105/joss.02169","2169",57,39
"10.21105/joss.05966","5966",60,40
"10.21105/joss.05872","5872",57,36
"10.21105/joss.01423","1423",93,47
"10.21105/joss.02076","2076",43,23
"10.21105/joss.01870","1870",56,34
"10.21105/joss.00426","426",55,53
"10.21105/joss.05901","5901",86,61
"10.21105/joss.00955","955",39,27
"10.21105/joss.01451","1451",62,34
"10.21105/joss.01331","1331",60,33
"10.21105/joss.06066","6066",61,39
"10.21105/joss.01322","1322",79,41
"10.21105/joss.03115","3115",59,37
"10.21105/joss.00980","980",75,40
"10.21105/joss.06371","6371",77,48
"10.21105/joss.04070","4070",60,34
"10.21105/joss.04528","4528",72,45
"10.21105/joss.06617","6617",88,57
"10.21105/joss.04623","4623",58,37
"10.21105/joss.01112","1112",69,43
"10.21105/joss.03055","3055",99,64
"10.21105/joss.03601","3601",56,36
"10.21105/joss.03695","3695",50,30
"10.21105/joss.00289","289",31,29
"10.21105/joss.01745","1745",51,27
"10.21105/joss.01468","1468",96,66
"10.21105/joss.00354","354",23,19
"10.21105/joss.03212","3212",119,90
"10.21105/joss.06714","6714",96,66
"10.21105/joss.00699","699",21,16
"10.21105/joss.01185","1185",80,50
"10.21105/joss.01414","1414",91,53
"10.21105/joss.03467","3467",90,65
"10.21105/joss.00087","87",15,12
"10.21105/joss.02461","2461",74,51
"10.21105/joss.00739","739",18,13
"10.21105/joss.04388","4388",24,11
"10.21105/joss.00721","721",8,3
"10.21105/joss.05610","5610",88,61
"10.21105/joss.06418","6418",106,81
"10.21105/joss.02876","2876",78,50
"10.21105/joss.03838","3838",125,86
"10.21105/joss.00899","899",48,35
"10.21105/joss.05903","5903",74,46
"10.21105/joss.06120","6120",49,30
"10.21105/joss.01969","1969",101,77
"10.21105/joss.00489","489",58,38
"10.21105/joss.00711","711",56,41
"10.21105/joss.02526","2526",69,44
"10.21105/joss.00741","741",55,45
"10.21105/joss.04817","4817",55,33
"10.21105/joss.04962","4962",72,49
"10.21105/joss.05234","5234",65,48
"10.21105/joss.01445","1445",43,31
"10.21105/joss.02182","2182",147,88
"10.21105/joss.02105","2105",39,23
"10.21105/joss.01818","1818",70,43
"10.21105/joss.04953","4953",55,30
"10.21105/joss.03666","3666",77,56
"10.21105/joss.02989","2989",59,38
"10.21105/joss.01148","1148",49,30
"10.21105/joss.00815","815",24,17
"10.21105/joss.06170","6170",65,39
"10.21105/joss.03203","3203",78,51
"10.21105/joss.06359","6359",61,41
"10.21105/joss.00061","61",45,40
"10.21105/joss.06181","6181",73,43
"10.21105/joss.05448","5448",122,95
"10.21105/joss.00041","41",34,29
"10.21105/joss.00692","692",48,33
"10.21105/joss.01706","1706",79,47
"10.21105/joss.03951","3951",55,29
"10.21105/joss.06058","6058",63,38
"10.21105/joss.01352","1352",50,29
"10.21105/joss.00973","973",57,38
"10.21105/joss.00818","818",36,23
"10.21105/joss.01751","1751",60,37
"10.21105/joss.01042","1042",82,66
"10.21105/joss.01613","1613",113,74
"10.21105/joss.00584","584",38,26
"10.21105/joss.00031","31",26,26
"10.21105/joss.00814","814",22,17
"10.21105/joss.01295","1295",104,68
"10.21105/joss.05594","5594",83,62
"10.21105/joss.04737","4737",43,24
"10.21105/joss.04532","4532",106,76
"10.21105/joss.06716","6716",47,22
"10.21105/joss.04971","4971",63,42
"10.21105/joss.04564","4564",58,40
"10.21105/joss.02952","2952",60,38
"10.21105/joss.01292","1292",62,35
"10.21105/joss.00118","118",20,18
"10.21105/joss.04555","4555",92,67
"10.21105/joss.00617","617",36,31
"10.21105/joss.05197","5197",60,37
"10.21105/joss.01651","1651",69,42
"10.21105/joss.00016","16",15,15
"10.21105/joss.00331","331",38,36
"10.21105/joss.02250","2250",41,21
"10.21105/joss.00107","107",20,18
"10.21105/joss.06227","6227",52,32
"10.21105/joss.03455","3455",59,35
"10.21105/joss.06426","6426",62,43
"10.21105/joss.00374","374",21,17
"10.21105/joss.00545","545",21,16
"10.21105/joss.04753","4753",77,51
"10.21105/joss.05771","5771",87,61
"10.21105/joss.05150","5150",66,44
"10.21105/joss.01278","1278",85,50
"10.21105/joss.04452","4452",52,35
"10.21105/joss.03074","3074",58,35
"10.21105/joss.01115","1115",24,15
"10.21105/joss.03050","3050",75,44
"10.21105/joss.00848","848",20,13
"10.21105/joss.02879","2879",60,42
"10.21105/joss.02817","2817",68,44
"10.21105/joss.01958","1958",90,63
"10.21105/joss.05623","5623",84,64
"10.21105/joss.05480","5480",77,49
"10.21105/joss.06294","6294",98,72
"10.21105/joss.05057","5057",68,44
"10.21105/joss.05668","5668",124,86
"10.21105/joss.06296","6296",92,62
"10.21105/joss.04869","4869",63,40
"10.21105/joss.03958","3958",49,26
"10.21105/joss.00530","530",23,16
"10.21105/joss.02342","2342",61,44
"10.21105/joss.05098","5098",91,63
"10.21105/joss.06226","6226",91,60
"10.21105/joss.03298","3298",35,19
"10.21105/joss.01426","1426",57,32
"10.21105/joss.06695","6695",61,41
"10.21105/joss.06323","6323",76,53
"10.21105/joss.00051","51",11,11
"10.21105/joss.03397","3397",50,30
"10.21105/joss.02412","2412",40,23
"10.21105/joss.03009","3009",65,45
"10.21105/joss.04021","4021",89,55
"10.21105/joss.00032","32",30,30
"10.21105/joss.02825","2825",62,39
"10.21105/joss.03646","3646",66,42
"10.21105/joss.01891","1891",67,39
"10.21105/joss.02890","2890",88,59
"10.21105/joss.06473","6473",76,50
"10.21105/joss.06536","6536",79,53
"10.21105/joss.03642","3642",91,51
"10.21105/joss.06390","6390",63,38
"10.21105/joss.04032","4032",62,35
"10.21105/joss.06157","6157",63,43
"10.21105/joss.04930","4930",57,38
"10.21105/joss.04060","4060",38,17
"10.21105/joss.04517","4517",77,44
"10.21105/joss.04180","4180",71,48
"10.21105/joss.02927","2927",55,28
"10.21105/joss.01763","1763",48,30
"10.21105/joss.02447","2447",64,44
"10.21105/joss.00172","172",11,9
"10.21105/joss.06491","6491",60,37
"10.21105/joss.06599","6599",85,59
"10.21105/joss.01941","1941",66,45
"10.21105/joss.05320","5320",57,34
"10.21105/joss.01441","1441",140,112
"10.21105/joss.00877","877",32,23
"10.21105/joss.00427","427",13,10
"10.21105/joss.00472","472",57,38
"10.21105/joss.02783","2783",64,41
"10.21105/joss.05561","5561",81,55
"10.21105/joss.00222","222",16,14
"10.21105/joss.05866","5866",54,36
"10.21105/joss.06433","6433",65,38
"10.21105/joss.00597","597",25,16
"10.21105/joss.05526","5526",82,55
"10.21105/joss.04304","4304",70,47
"10.21105/joss.05703","5703",61,34
"10.21105/joss.01511","1511",75,48
"10.21105/joss.06593","6593",44,24
"10.21105/joss.03118","3118",80,52
"10.21105/joss.00407","407",51,48
"10.21105/joss.01866","1866",114,81
"10.21105/joss.00557","557",19,11
"10.21105/joss.05956","5956",83,55
"10.21105/joss.06293","6293",54,34
"10.21105/joss.01210","1210",69,44
"10.21105/joss.02089","2089",65,41
"10.21105/joss.04723","4723",73,42
"10.21105/joss.00934","934",60,43
"10.21105/joss.01830","1830",88,59
"10.21105/joss.00063","63",27,26
"10.21105/joss.01886","1886",20,9
"10.21105/joss.04335","4335",59,38
"10.21105/joss.02959","2959",16,5
"10.21105/joss.01944","1944",54,27
"10.21105/joss.01620","1620",69,40
"10.21105/joss.02027","2027",69,51
"10.21105/joss.00870","870",19,11
"10.21105/joss.05853","5853",64,44
"10.21105/joss.01190","1190",44,25
"10.21105/joss.00633","633",8,3
"10.21105/joss.01632","1632",35,21
"10.21105/joss.00803","803",21,16
"10.21105/joss.04370","4370",45,25
"10.21105/joss.01230","1230",128,72
"10.21105/joss.04142","4142",78,43
"10.21105/joss.03887","3887",48,28
"10.21105/joss.02292","2292",64,40
"10.21105/joss.01371","1371",113,72
"10.21105/joss.01204","1204",75,54
"10.21105/joss.00927","927",93,72
"10.21105/joss.03247","3247",72,48
"10.21105/joss.04118","4118",112,81
"10.21105/joss.02232","2232",66,39
"10.21105/joss.01636","1636",74,52
"10.21105/joss.00747","747",48,39
"10.21105/joss.03285","3285",41,25
"10.21105/joss.01221","1221",84,52
"10.21105/joss.01517","1517",95,60
"10.21105/joss.02017","2017",80,56
"10.21105/joss.00957","957",26,21
"10.21105/joss.00177","177",5,3
"10.21105/joss.05994","5994",77,49
"10.21105/joss.05968","5968",64,42
"10.21105/joss.03437","3437",51,27
"10.21105/joss.01570","1570",48,31
"10.21105/joss.03001","3001",85,53
"10.21105/joss.01143","1143",52,33
"10.21105/joss.03201","3201",49,29
"10.21105/joss.00236","236",18,16
"10.21105/joss.01762","1762",120,69
"10.21105/joss.01807","1807",66,44
"10.21105/joss.01867","1867",81,59
"10.21105/joss.01686","1686",101,67
"10.21105/joss.03740","3740",78,44
"10.21105/joss.02175","2175",47,31
"10.21105/joss.00463","463",18,15
"10.21105/joss.00490","490",17,10
"10.21105/joss.03968","3968",107,72
"10.21105/joss.02677","2677",96,68
"10.21105/joss.01299","1299",60,39
"10.21105/joss.04243","4243",69,43
"10.21105/joss.02008","2008",109,77
"10.21105/joss.05454","5454",102,72
"10.21105/joss.02644","2644",81,49
"10.21105/joss.02813","2813",96,60
"10.21105/joss.02341","2341",60,42
"10.21105/joss.00655","655",20,13
"10.21105/joss.03782","3782",49,26
"10.21105/joss.06384","6384",58,34
"10.21105/joss.00749","749",103,75
"10.21105/joss.04968","4968",84,52
"10.21105/joss.06860","6860",25,8
"10.21105/joss.06057","6057",65,42
"10.21105/joss.04045","4045",145,65
"10.21105/joss.03454","3454",57,28
"10.21105/joss.01834","1834",43,28
"10.21105/joss.03519","3519",85,52
"10.21105/joss.00125","125",9,7
"10.21105/joss.00243","243",16,14
"10.21105/joss.02121","2121",96,71
"10.21105/joss.03709","3709",109,87
"10.21105/joss.00624","624",20,15
"10.21105/joss.01418","1418",50,31
"10.21105/joss.01125","1125",56,31
"10.21105/joss.02003","2003",71,47
"10.21105/joss.04899","4899",62,40
"10.21105/joss.04991","4991",80,55
"10.21105/joss.05701","5701",53,30
"10.21105/joss.00886","886",22,15
"10.21105/joss.01109","1109",56,34
"10.21105/joss.02864","2864",53,35
"10.21105/joss.01573","1573",87,52
"10.21105/joss.02732","2732",40,23
"10.21105/joss.04248","4248",58,32
"10.21105/joss.03979","3979",70,44
"10.21105/joss.04232","4232",61,42
"10.21105/joss.03391","3391",71,45
"10.21105/joss.04873","4873",68,43
"10.21105/joss.01774","1774",74,47
"10.21105/joss.00629","629",21,16
"10.21105/joss.02214","2214",62,41
"10.21105/joss.03293","3293",41,20
"10.21105/joss.01407","1407",99,69
"10.21105/joss.00542","542",28,21
"10.21105/joss.05227","5227",56,31
"10.21105/joss.05687","5687",71,41
"10.21105/joss.00111","111",15,13
"10.21105/joss.06127","6127",54,34
"10.21105/joss.05445","5445",157,120
"10.21105/joss.05875","5875",75,52
"10.21105/joss.03609","3609",66,43
"10.21105/joss.01145","1145",27,14
"10.21105/joss.02351","2351",52,37
"10.21105/joss.01146","1146",39,26
"10.21105/joss.06370","6370",64,43
"10.21105/joss.01179","1179",57,32
"10.21105/joss.03045","3045",78,47
"10.21105/joss.06452","6452",78,54
"10.21105/joss.02990","2990",49,32
